0 0 0,0 1,0 2,0 3,0 4,0 5,0 6,0 7,0
8916 0 19,-32 18,-32 18,-31 17,-31 16,-31 15,-31 14,-31 14,-30
8917 0 18,-32 18,-31 17,-31 16,-31 15,-31 14,-31 14,-30 15,-30
8918 0 18,-33 18,-32 18,-31 17,-31 16,-31 15,-31 14,-31 14,-30
8919 0 18,-32 18,-31 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30
8920 0 18,-31 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30 12,-30
8921 0 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30 12,-30 12,-29
8922 0 17,-30 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30 12,-30
8923 0 16,-30 17,-30 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30
8924 0 17,-30 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30 13,-29
8925 0 16,-30 17,-30 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30
8926 0 16,-30 17,-30 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30
8927 0 17,-30 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30 12,-30
8928 0 17,-30 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30 12,-30
8929 0 17,-31 16,-31 15,-31 14,-31 14,-30 13,-30 12,-30 12,-31
8930 0 16,-31 15,-31 14,-31 14,-30 13,-30 12,-30 12,-31 12,-32
8931 0 16,-31 15,-31 14,-31 14,-30 13,-30 12,-30 12,-31 12,-32
8932 0 15,-31 14,-31 14,-30 13,-30 12,-30 12,-31 12,-32 11,-32
8933 0 15,-31 14,-31 14,-30 13,-30 12,-30 12,-31 12,-32 11,-32
8934 0 14,-31 14,-30 13,-30 12,-30 12,-31 12,-32 11,-32 11,-33
8935 0 14,-31 14,-30 13,-30 12,-30 12,-31 12,-32 11,-32 11,-33
8936 0 14,-31 14,-30 13,-30 12,-30 12,-31 12,-32 11,-32 11,-33
8937 0 14,-30 13,-30 12,-30 12,-31 12,-32 11,-32 11,-33 10,-33
8938 0 14,-31 14,-30 13,-30 12,-30 12,-31 12,-32 11,-32 11,-33
8939 0 14,-30 13,-30 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34
8940 0 13,-30 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34
8941 0 13,-30 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34
8942 0 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 12,-33
8943 0 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 12,-33
8944 0 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 12,-33
8945 0 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 12,-33
8946 0 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 12,-33
8947 0 11,-30 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34
8948 0 11,-30 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34
8949 0 11,-30 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34
8950 0 11,-30 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34
8951 0 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34
8952 0 12,-29 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34
8953 0 12,-30 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34
8954 0 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34 13,-35
8955 0 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34 13,-35
8956 0 12,-31 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34 13,-35
8957 0 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34 13,-35 14,-35
8958 0 13,-32 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34 13,-35
8959 0 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34
8960 0 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34
8961 0 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34
8962 0 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34
8963 0 13,-32 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34 14,-34
8964 0 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34 12,-34 13,-34
8965 0 14,-33 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34 12,-34
8966 0 15,-33 14,-33 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34
8967 0 14,-33 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34 12,-34
8968 0 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34
8969 0 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32 11,-33 11,-34
8970 0 14,-31 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32 11,-33
8971 0 13,-31 14,-31 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32
8972 0 13,-31 14,-31 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32
8973 0 13,-31 14,-31 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32
8974 0 13,-31 14,-31 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32
8975 0 13,-31 14,-31 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32
8976 0 14,-31 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32 11,-31
8977 0 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32 11,-31 12,-31
8978 0 15,-32 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32 11,-31
8979 0 16,-32 15,-32 14,-32 14,-33 13,-33 13,-32 12,-32 11,-32
8980 0 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 13,-32 12,-32
8981 0 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 13,-32 12,-32
8982 0 18,-32 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 13,-32
8983 0 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 13,-32 13,-31
8984 0 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 13,-32
8985 0 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 13,-32
8986 0 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 13,-32
8987 0 17,-34 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33
8988 0 17,-34 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33
8989 0 18,-34 17,-34 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33
8990 0 17,-34 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33
8991 0 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 12,-33
8992 0 16,-33 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33
8993 0 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 13,-32
8994 0 17,-34 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33
8995 0 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 12,-33
8996 0 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 12,-33
8997 0 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 12,-33
8998 0 18,-33 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33
8999 0 17,-33 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 12,-33
9000 0 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 12,-33 12,-32
9001 0 17,-32 16,-32 15,-32 14,-32 14,-33 13,-33 12,-33 12,-32
9002 0 16,-32 15,-32 14,-32 14,-33 13,-33 12,-33 12,-32 12,-31
9003 0 15,-32 14,-32 14,-33 13,-33 12,-33 12,-32 12,-31 12,-30
9004 0 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33 12,-32 12,-31
9005 0 16,-31 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33 12,-32
9006 0 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33 12,-32 12,-31
9007 0 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33 12,-32
9008 0 16,-30 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33
9009 0 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33 12,-32
9010 0 15,-29 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33
9011 0 16,-29 15,-29 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33
9012 0 15,-29 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33
9013 0 15,-29 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33
9014 0 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33 11,-33
9015 0 15,-29 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33 12,-33
9016 0 16,-29 15,-29 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33
9017 0 15,-29 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33 13,-32
9018 0 14,-29 15,-29 15,-30 15,-31 15,-32 14,-32 14,-33 13,-33
9019 0 14,-30 14,-29 15,-29 15,-30 15,-31 15,-32 14,-32 14,-33
9020 0 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31 15,-32 14,-32
9021 0 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31 15,-32
9022 0 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31 15,-32 15,-33
9023 0 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31 15,-32 15,-33
9024 0 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31 15,-32
9025 0 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31
9026 0 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9027 0 12,-33 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29
9028 0 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 16,-29
9029 0 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 16,-29 16,-28
9030 0 12,-32 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 16,-29
9031 0 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 16,-29 16,-30
9032 0 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 16,-29
9033 0 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 16,-29
9034 0 12,-33 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29
9035 0 11,-33 12,-33 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29
9036 0 12,-33 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 14,-28
9037 0 12,-32 12,-33 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29
9038 0 12,-33 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29
9039 0 12,-33 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29
9040 0 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9041 0 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9042 0 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9043 0 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31
9044 0 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31 15,-32
9045 0 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31
9046 0 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31
9047 0 14,-32 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9048 0 14,-32 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9049 0 14,-32 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9050 0 14,-32 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9051 0 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30 15,-31
9052 0 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9053 0 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29 15,-30
9054 0 14,-33 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29 15,-29
9055 0 15,-33 14,-33 13,-33 13,-32 13,-31 14,-31 14,-30 14,-29
9056 0 15,-34 15,-33 14,-33 13,-33 13,-32 13,-31 14,-31 14,-30
9057 0 14,-34 15,-34 15,-33 14,-33 13,-33 13,-32 13,-31 14,-31
9058 0 15,-34 15,-33 14,-33 13,-33 13,-32 13,-31 14,-31 14,-30
9059 0 15,-33 14,-33 13,-33 13,-32 13,-31 14,-31 14,-30 15,-30
9060 0 15,-33 14,-33 13,-33 13,-32 13,-31 14,-31 14,-30 15,-30
9061 0 14,-33 13,-33 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30
9062 0 13,-33 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-29
9063 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-29 15,-29
9064 0 12,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-29
9065 0 11,-32 12,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30
9066 0 12,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31
9067 0 11,-32 12,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30
9068 0 12,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 17,-30
9069 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 17,-30 17,-29
9070 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 17,-30 17,-29
9071 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 17,-30 17,-29
9072 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 17,-30 17,-29
9073 0 12,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 17,-30
9074 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 17,-30 17,-29
9075 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 17,-30 17,-29
9076 0 13,-33 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 17,-30
9077 0 13,-34 13,-33 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30
9078 0 13,-33 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31
9079 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 15,-31
9080 0 14,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31
9081 0 14,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31
9082 0 14,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31
9083 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32
9084 0 14,-32 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31
9085 0 13,-32 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32
9086 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9087 0 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32 17,-33
9088 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9089 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9090 0 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32 17,-33
9091 0 14,-32 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9092 0 14,-32 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9093 0 14,-32 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9094 0 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32 17,-31
9095 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9096 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9097 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9098 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 17,-32
9099 0 12,-31 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32
9100 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33
9101 0 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34
9102 0 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34
9103 0 15,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33
9104 0 15,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33
9105 0 15,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33
9106 0 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34
9107 0 15,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33
9108 0 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 17,-33
9109 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33
9110 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33
9111 0 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 15,-33
9112 0 13,-31 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33
9113 0 14,-31 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34
9114 0 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35
9115 0 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35
9116 0 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35
9117 0 14,-30 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35
9118 0 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35 17,-35
9119 0 15,-29 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35
9120 0 15,-29 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35
9121 0 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35 16,-36
9122 0 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35 16,-36
9123 0 15,-29 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35
9124 0 15,-29 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35
9125 0 15,-29 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35
9126 0 15,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35 17,-35
9127 0 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35 17,-35 17,-36
9128 0 17,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35 17,-35
9129 0 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35 17,-35 18,-35
9130 0 17,-30 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35 17,-35
9131 0 16,-30 16,-31 16,-32 16,-33 16,-34 16,-35 17,-35 17,-36
9132 0 16,-31 16,-32 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37
9133 0 16,-32 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 18,-37
9134 0 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 18,-37 18,-38
9135 0 16,-32 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 18,-37
9136 0 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 18,-37 18,-36
9137 0 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 18,-37 18,-36
9138 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 18,-37
9139 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 18,-37
9140 0 17,-34 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37
9141 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 17,-38
9142 0 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37
9143 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 16,-37
9144 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 16,-37
9145 0 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 16,-37 15,-37
9146 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 16,-37
9147 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37 16,-37
9148 0 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37
9149 0 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37
9150 0 18,-34 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36
9151 0 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36
9152 0 18,-34 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36
9153 0 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 17,-37
9154 0 18,-32 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36
9155 0 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36
9156 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 19,-36
9157 0 17,-32 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36
9158 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35
9159 0 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36
9160 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 18,-37
9161 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 18,-37
9162 0 18,-33 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36
9163 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35
9164 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35
9165 0 17,-33 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35
9166 0 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35 19,-35
9167 0 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35 19,-35
9168 0 16,-33 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35 19,-35
9169 0 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35 19,-35 19,-34
9170 0 17,-34 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35 19,-35
9171 0 17,-34 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35 19,-35
9172 0 17,-33 17,-34 16,-34 16,-35 17,-35 17,-36 18,-36 18,-35
9173 0 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 17,-36 18,-36
9174 0 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 17,-36 18,-36
9175 0 18,-34 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 17,-36
9176 0 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 17,-36 16,-36
9177 0 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 17,-36
9178 0 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 17,-36
9179 0 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35
9180 0 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35
9181 0 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35
9182 0 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35
9183 0 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9184 0 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9185 0 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9186 0 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9187 0 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9188 0 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35
9189 0 20,-32 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35
9190 0 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 16,-36
9191 0 20,-32 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35
9192 0 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35
9193 0 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35
9194 0 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 17,-36
9195 0 19,-32 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35
9196 0 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9197 0 19,-33 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9198 0 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9199 0 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9200 0 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34 18,-33
9201 0 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34 18,-33
9202 0 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9203 0 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34 18,-33
9204 0 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9205 0 16,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9206 0 16,-31 16,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35
9207 0 16,-31 16,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35
9208 0 16,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9209 0 16,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9210 0 15,-32 16,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35
9211 0 15,-32 16,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35
9212 0 16,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9213 0 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 19,-35
9214 0 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 19,-35
9215 0 18,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9216 0 18,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9217 0 18,-31 18,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35
9218 0 18,-32 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
9219 0 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9220 0 17,-32 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9221 0 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34 19,-34
9222 0 18,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9223 0 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34 18,-33
9224 0 16,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35 18,-34
9225 0 15,-33 16,-33 17,-33 17,-34 16,-34 16,-35 17,-35 18,-35
